Drilling_Company_ID,Company_Name,Street_Address,City,Province,Country,Postal_Code,e_Mail,Is_Active_Flag,Starting_Well_ID,Ending_Well_ID,Last_Well_ID_Used
16346,ZUKOWICH JOHN,null,null,null,null,null,null,false,null,null,null
16349,MURRAY R D DRLG,null,null,null,null,null,null,false,null,null,null
16350,RENNICH HERB,null,null,null,null,null,null,false,null,null,null
16351,RONDEAU & DENOYER,null,null,null,null,null,null,false,null,null,null
16352,RONDEAU PAUL,null,null,null,null,null,null,false,null,null,null
16355,SIEBLE ALLAN,null,null,null,null,null,null,false,null,null,null
16357,STEPHENSON C,null,null,null,null,null,null,false,null,null,null
16359,TAKES DRLG,null,null,null,null,null,null,false,null,null,null
16360,TAKES & WANGLER,null,null,null,null,null,null,false,null,null,null
16363,WATER RESOURCES,null,null,null,null,null,null,false,null,null,null
16365,WILSON DRLG,null,null,null,null,null,null,false,null,null,null
16366,WILDERMAN DRLG,null,null,null,null,null,null,false,null,null,null
16495,BEAGRIE KARL J,null,null,null,null,null,null,false,null,null,null
16515,DYCK PETER,null,null,null,null,null,null,false,null,null,null
16516,LAWES LAWRENCE,null,null,null,null,null,null,false,null,null,null
16517,STEPHENS BROS,null,null,null,null,null,null,false,null,null,null
16518,AURORA EXPLORATIONS,null,null,null,null,null,null,false,null,null,null
16519,FERLAND ENTERPRISES,null,null,null,null,null,null,false,null,null,null
16521,B&M DRLG,null,null,null,null,null,null,false,null,null,null
16592,LEWIS FLOYD A,null,null,null,null,null,null,false,null,null,null
16759,LAMOREAX ERNEST,null,null,null,null,null,null,false,null,null,null
16760,STRAND ELVIN,null,null,null,null,null,null,false,null,null,null
16767,R&J DRLG,null,null,null,null,null,null,false,null,null,null
16770,SIMENSEN GEORGE,null,null,null,null,null,null,false,null,null,null
16771,HOOD DRLG CO,null,null,null,null,null,null,false,null,null,null
16870,DOUBLE V DRLG,null,null,null,null,null,null,false,null,null,null
16872,WILLNESS WARNER,null,null,null,null,null,null,false,null,null,null
16875,GEMINI DRLG,null,null,null,null,null,null,false,null,null,null
16878,SEXAUER DALE,null,null,null,null,null,null,false,null,null,null
16951,BEATTIE GARY,null,null,null,null,null,null,false,null,null,null
16988,LANGE EXPLORATION,null,null,null,null,null,null,false,null,null,null
16993,CHINOOK DRLG,null,null,null,null,null,null,false,null,null,null
17674,ELLIOTT DOUGLAS,null,null,null,null,null,null,false,null,null,null
23999,"BECKER, RAYMOND",null,null,null,null,null,null,false,null,null,null
24003,WM WELL SERVICE,null,null,null,null,null,null,false,null,null,null
24004,BECKETT DRILLING LTD.,null,null,null,null,null,null,false,null,null,null
24005,CLIFF'S DRILLING,RR 1,BASHAW,AB,CA,T0B 0H0,GWINFO@GOV.AB.CA,true,1200000,1204999,1201579
24006,C&E WELL BORING,null,null,null,null,null,null,false,null,null,null
24008,DOOL WW,null,null,null,null,null,null,false,null,null,null
24009,DUBOIS ELMER J,null,null,null,null,null,null,false,null,null,null
24010,D&B DRLG (1023466 ALBERTA LTD),BOX 142,LA GLACE,AB,CA,T0H 2J0,gwinfo@gov.ab.ca,false,1856600,1856699,1856695
24012,GREEN ACRES WW DRLG,null,null,null,null,null,null,false,null,null,null
24014,HOLLAND DRILLING LTD.,null,null,null,null,null,null,false,null,null,null
24015,J&L OIL SALES,null,null,null,null,null,null,false,10061000,10065999,10061000
24017,NORTHERN GEOPHYSICAL,null,null,null,null,null,null,false,null,null,null
24020,C&R DRLG,null,null,null,null,null,null,false,null,null,null
24021,"STEFFENSEN, HENRY E.",null,null,null,null,null,null,false,null,null,null
24023,PECOS DRLG LTD,null,null,null,null,null,null,false,null,null,null
24024,CLARKS DRLG CO,null,null,null,null,null,null,false,null,null,null
24028,"SLOAT, H. & SONS DRILLING",null,null,null,null,null,null,false,null,null,null
24029,ALF'S DRILLING & SUPPLIES LTD.,BOX 452,VIKING,AB,CA,T0B 4N0,GWINFO@GOV.AB.CA,false,1055000,1059999,1055030
24030,AB WATER WELL DRILLING,null,null,null,null,null,null,false,null,null,null
24032,BANKS WELL SERVICE,null,null,null,null,null,null,false,null,null,null
24033,DARRAGH LEE,null,null,null,null,null,null,false,null,null,null
24034,GP WW DRLG,null,null,null,null,null,null,false,null,null,null
24035,MELS SEISMIC OIL LTD,null,null,null,null,null,null,false,null,null,null
24036,KEN'S WATER SERVICE,null,null,null,null,null,null,false,null,null,null
24037,KENROB WATER WELL SERVICES,null,null,null,null,null,null,false,null,null,null
24038,KAEHN VICTOR A,null,null,null,null,null,null,false,null,null,null
24039,LAKELAND DRILLING LTD.,BOX 1388,ST PAUL,AB,CA,T0A 3A0,gwinfo@gov.ab.ca,true,1420000,1424999,1422780
24040,MORTON'S WATER WELL DRILLING LTD.,4620 RAILWAY AVE,VERMILION,AB,CA,T9X 1E7,null,false,2040200,2044999,1924972
24041,AARON DRILLING INC.,PO Box 434,Black Diamond,ALBERTA,CANADA,T0L 0H0,admin@aarondrilling.com,true,1020000,1024999,1024197
24042,"LAMAR HOLDINGS LTD./BILODEAU, LAWRENCE",null,null,null,null,null,null,false,null,null,null
24043,OBAR DRLG LTD,null,null,null,null,null,null,false,null,null,null
24044,PITTMAN ROBERT,null,null,null,null,null,null,false,null,null,null
24045,PERCUSSION CORE,null,null,null,null,null,null,false,null,null,null
24046,PARKLAND DRLG&SALES,null,null,null,null,null,null,false,null,null,null
24047,ROBERTS RATHOLE DRLG,null,null,null,null,null,null,false,null,null,null
24048,FRED'S WATER WELL DRILLING LTD.,null,null,null,null,null,null,false,null,null,null
24049,STEINHAUER ENT. LTD,BOX 2050,ST. PAUL,AB,CA,null,gwinfo@gov.ab.ca,false,2057600,2057699,2057600
24052,SCHRADER & SON DRILLING & SERVICING,null,null,null,null,null,null,false,null,null,null
24053,LOU'S WATER WELL DRILLING,BOX 1021,COCHRANE,AB,CA,T4C 1B1,gwinfo@gov.ab.ca,false,1465000,1469999,1465064
24054,TRIPLE M DRLG,null,null,null,null,null,null,false,null,null,null
24055,VIDOK JAMES,null,null,null,null,null,null,false,null,null,null
24056,ALBERTA WW SERVICE,null,null,null,null,null,null,false,null,null,null
24057,CARTER AQUIFER,null,null,null,null,null,null,false,null,null,null
24058,DOUBLE H DRILLING,GENERAL DELIVERY,WESTEROSE,AB,CA,null,gwinfo@gov.ab.ca,false,2057800,2057899,2057800
24059,GOLDEN PEACE DRILLING LTD.,RR 1,CROOKED CREEK,AB,CA,T0H 0Y0,GWINFO@GOV.AB.CA,true,1877500,1877599,1877534
24060,BARR FREDRICK DRLG,null,null,null,null,null,null,false,null,null,null
24062,ATSINGER KEN R,null,null,null,null,null,null,false,null,null,null
24063,TENCO ENTERPRISES,null,null,null,null,null,null,false,null,null,null
24064,KRUSE DRLG LTD,null,null,null,null,null,null,false,null,null,null
24065,MCCOMB DRILLING LTD.,null,null,null,null,null,null,false,null,null,null
24066,MCDONNEL DOUPE,null,null,null,null,null,null,false,null,null,null
24069,WARDLEY F G,null,null,null,null,null,null,false,null,null,null
24070,PETE'S WATERWELL CONTRACTING LTD.,null,null,null,null,null,null,false,null,null,null
24071,LAMBERT DRLG,null,null,null,null,null,null,false,null,null,null
24072,ARIES DRLG,null,null,null,null,null,null,false,null,null,null
24073,FARARI HOLDINGS,null,null,null,null,null,null,false,null,null,null
24075,J&J DRILLING LTD.,null,null,null,null,null,null,false,null,null,null
24076,FEDORVICH DRILLING,BOX 122,BUSBY,AB,CA,T0G 0H0,GWINFO@GOV.AB.CA,false,1280000,1284999,1280032
24077,MCNARY DAVID M,null,null,null,null,null,null,false,null,null,null
24079,GENERAUX ERIC,null,null,null,null,null,null,false,null,null,null
24080,GLOBE DRLG,null,null,null,null,null,null,false,null,null,null
24081,MALESKI FRANK,null,null,null,null,null,null,false,null,null,null
24082,"BYRT, STAN & SONS LTD.",null,null,null,null,null,null,false,null,null,null
24083,DEL'S DRILLING,567 NORTHMOUNT DR NW,CALGARY,AB,CA,T2K 3J4,gwinfo@gov.ab.ca,false,2027001,2027050,2027002
24084,INTERPROVINCIAL DRILLING CONTRACTORS,SUB PO 36,CALGARY,AB,CA,null,GWINFO@GOV.AB.CA,false,1893200,1893299,1893200
24085,BORLE DELPHIS M,null,null,null,null,null,null,false,null,null,null
24086,SKOLSKI MIKE H,null,null,null,null,null,null,false,null,null,null
24087,ALBERTA OILFIELD WATER PUMPING CO. LTD.,BOX 62,PICKARDVILLE,AB,CA,T0G 1W0,GWINFO@GOV.AB.CA,false,1050000,1054999,null
24089,NIEMANS DRILLING (1980) LTD.,BOX 5564,HIGH RIVER,AB,CA,T0E 1M6,gwinfo@gov.ab.ca,false,1555000,1559999,1556541
24090,NORMAN GASS,BOX 21097,GRANDE PRAIRIE,AB,CA,T8V 6W7,gwinfo@gov.ab.ca,false,1875000,1875099,1875000
24092,ARCHIBALD NORMAN,null,null,null,null,null,null,false,null,null,null
24094,"SANDERSON, LLOYD",null,null,null,null,null,null,false,null,null,null
24096,BOB'S DRILLING & BACKHOE SERVICE LTD.,BOX 50,MULHURST,AB,CA,T0C 2C0,GWINFO@GOV.AB.CA,false,1145000,1149999,null
24097,BRIX DRLG,null,null,null,null,null,null,false,null,null,null
24098,ELLIOTT DRLG,13420-139 ST,EDMONTON,AB,CA,null,gwinfo@gov.ab.ca,false,1865300,1865399,1865303
24099,FOOTHILLS DRLG,null,null,null,null,null,null,false,null,null,null
24100,"FRASER, RON",null,null,null,null,null,null,false,null,null,null
24101,HARVEY DRLG CO,null,null,null,null,null,null,false,null,null,null
24102,L M WW LTD,null,null,null,null,null,null,false,null,null,null
24103,GERALD MCGINN DRILLING LTD.,8 HARVEST WAY,STONY PLAIN,ALBERTA,CANADA,T7Z 2A7,sheila@geraldmcginndrilling.com,true,1300000,1304999,1300574
24105,AMA DRILLING CO. LTD.,null,null,null,null,null,null,false,null,null,null
24106,CAMFIELD DRILLING SERVICES LTD.,1280 4 AVE S,LETHBRIDGE,AB,CA,T1J 0R2,garfield@camdril.com,false,1170000,1174999,1170587
24107,"RYAN, GERALD",null,null,null,null,null,null,false,null,null,null
24108,"SCOTT, GORDON",null,null,null,null,null,null,false,null,null,null
24109,KINSELLA DRILLING LTD.,RR 2,INNISFAIL,AB,CA,T4G 1T7,gwinfo@gov.ab.ca,true,1405000,1409999,1405122
24110,"LAFORGE, ARCHIE DRILLING",null,null,null,null,null,null,false,null,null,null
24112,CORALTA DRLG,PO. BOX 4104,EDMONTON,AB,CA,null,gwinfo@gov.ab.ca,false,2059300,2059399,2059307
24113,"MAUGHAN, JOSEPH R.",null,null,null,null,null,null,false,null,null,null
24114,HOOVER DRILLING,null,null,null,null,null,null,false,null,null,null
24115,LARRY LEBEAU DRILLING LTD.,P.O. BOX 5127,WESTLOCK,AB,CA,T7P 2P4,gwinfo@gov.ab.ca,false,1425000,1429999,1425009
24116,MAHAR DRILLING CO. LTD.,R.R. 2,BARRHEAD,AB,CA,T7N 1N3,gwinfo@gov.ab.ca,false,1912500,1912599,1912522
24117,PATRICK DRLG,null,null,null,null,null,null,false,null,null,null
24118,BOUTIN RENE,null,null,null,null,null,null,false,null,null,null
24119,DIVERSIFIED DRILLING & EXPLORATION CO.,null,null,null,null,null,null,false,null,null,null
24120,LOUSANA WATER WELLS (1987) LTD.,BOX 88,LOUSANA,AB,CA,T0M 1KO,gwinfo@gov.ab.ca,true,1470000,1474999,1471191
24121,MCALLISTER DRILLING LTD.,null,null,null,null,null,null,false,null,null,null
24123,CARIBOU DRILLING LTD.,null,null,null,null,null,null,true,10071000,10075999,10071004
24124,HENRICKSON BROS,null,null,null,null,null,null,false,null,null,null
24125,CANNON DRLG,10834 - 64 AEVNUE,EDMONTON,AB,CA,null,gwinfo@gov.ab.ca,false,2060100,2060199,2060101
24127,M&S WATERWELL DRILLING LTD.,BOX 609,THORHILD,AB,CA,T0A 3JO,gwinfo@gov.ab.ca,true,2050000,2054999,1912659
24128,THREE STAR DRLG,null,null,null,null,null,null,false,null,null,null
24129,ELGIN EXPLORATION COMPANY LIMITED,245-61 AVE SE,CALGARY,AB,CA,T2H 0R4,gwinfo@gov.ab.ca,false,1864800,1864899,1864803
24130,FORRESTER WATER WELL DRILLING (1981) LTD.,RR 1,RED DEER,AB,CA,null,GWINFO@GOV.AB.CA,false,2055000,2055999,2055001
24131,HANSEN BUD G,null,null,null,null,null,null,false,null,null,null
24132,KIELBAUCH DRLG,null,null,null,null,null,null,false,null,null,null
24133,MAR-WAYNE WATER WELL DRILLING SERVICES LTD.,"BOX 4, SITE 5, RR 1",CALAHOO,AB,CA,T0G 0J0,MARWAYNE@CRUZINTERNET.COM,false,1495000,1499999,1495607
24134,REKLOW WATER WELL DRILLING,null,null,null,null,null,null,false,null,null,null
24135,HILLSDALE DRILLING,null,null,null,null,null,null,false,null,null,null
24136,CLEAR WATER DRILLING LTD.,UNKNOWN,DARWELL,AB,CA,null,gwinfo@gov.ab.ca,false,1851900,1851999,1851951
24137,CASKEY HOLDING LTD.,null,null,null,null,null,null,false,null,null,null
24138,HOKENSON WW LTD,null,null,null,null,null,null,false,null,null,null
24139,LOSNESS DRILLING (1975) LTD.,BOX 145,LOUGHEED,AB,CA,T0B 2V0,gwinfo@gov.ab.ca,false,1460000,1464999,1460102
24140,ZIEGLER BROS. DRILLING LTD.,BOX 478,BEISEKER,ALBERTA,CANADA,T0M 0G0,gwinfo@gov.ab.ca,false,1815000,1819999,null
24141,SEXSMITH DRILLING,null,null,null,null,null,null,false,null,null,null
24142,STAR DRLG CO,null,null,null,null,null,null,false,null,null,null
24143,STEDMAN WILLIAM,null,null,null,null,null,null,false,null,null,null
24144,ROSS DRILLING,BOX 22,BIG VALLEY,AB,CA,T0J 0G0,gwinfo@gov.ab.ca,false,1650000,1654999,1650127
24145,WARNKE DRILLING LTD.,RR 3,WETASKIWIN,AB,CA,T9A 1X1,warnkedrilling@HOTMAIL.COM,false,1780000,1784999,1780392
24146,DAVES DRLG,null,null,null,null,null,null,false,null,null,null
24147,LANGE STAN,null,null,null,null,null,null,false,null,null,null
24148,SAVILLE WATER WELL DRILLING LTD.,null,null,null,null,null,null,false,null,null,null
24149,MEL'S DRILLING SERVICES 1976 LTD.,BOX 1354,EDSON,AB,CA,null,gwinfo@gov.ab.ca,false,2060000,2060099,2060001
24150,TAJE ARNOLD,null,null,null,null,null,null,false,null,null,null
24151,TOWN & COUNTRY WATER WELL BORING LTD.,BOX 630,THORHILD,AB,CA,T0A 3J0,ruhryn@telusplanet.net,false,1755000,1759999,1755242
24152,"WAREHIME, FRANK",null,null,null,null,null,null,false,null,null,null
24153,BROSSEAU RAY,null,null,null,null,null,null,false,null,null,null
24154,M&O CONSTRUCTION,null,null,null,null,null,null,false,null,null,null
24155,HEER MANUEL D,null,null,null,null,null,null,false,null,null,null
24156,DEN-ALTA DRILLING LTD.,"SITE 2, SITE 21, R.R. 1",AIRDRIE,AB,CA,T4B 2A3,denalta@telusplanet.net,false,1240000,1244999,1240329
24158,"SERVOLD, HAROLD",null,null,null,null,null,null,false,null,null,null
24159,SIEGEL DON,null,null,null,null,null,null,false,null,null,null
24160,WARNKE BROS,null,null,null,null,null,null,false,null,null,null
24161,WATKINS DRILLING,null,null,null,null,null,null,false,null,null,null
24162,"WINTER, PAUL WATER WELL DRILLING",null,null,null,null,null,null,false,null,null,null
24163,BIRKNESS DRILLING LTD.,null,null,null,null,null,null,false,null,null,null
24164,"VERT, GLEN",null,null,null,null,null,null,false,null,null,null
24165,W&G WATER WELLS LTD,BOX 2007,EDSON,AB,CA,null,gwinfo@gov.ab.ca,false,2059600,2059699,2059607
24166,"PETERSON, CLARENCE",null,null,null,null,null,null,false,null,null,null
24167,SEIS-TEST,null,null,null,null,null,null,false,null,null,null
24168,WARD E DRLG CO LTD,null,null,null,null,null,null,false,null,null,null
24169,UNIVERSAL DRILLING,RR 1,THREE HILLS,AB,CA,T0M 2A0,gwinfo@gov.ab.ca,false,2023500,2023549,2023500
24170,GUZYK WILLIAM,null,null,null,null,null,null,false,null,null,null
24171,"BURGESS, GEORGE WELL DRILLING LTD.",null,null,null,null,null,null,false,null,null,null
24172,CABAY DRLG SERVICE,null,null,null,null,null,null,false,null,null,null
24173,PARSONS DRLG,null,null,null,null,null,null,false,null,null,null
24174,SCHLAGL GAS & OIL,null,null,null,null,null,null,false,null,null,null
24176,STARKEY DRILLING,null,null,null,null,null,null,false,null,null,null
24177,MCNIVEN BROS,null,null,null,null,null,null,false,null,null,null
24178,IWS DRILLING ALBERTA LTD.,null,null,null,null,null,null,false,null,null,null
24179,CHORNEY WATER WELL DRILLING LTD.,BOX 4 SITE 4,ST. LINA,AB,CA,T0A 2Z0,chorneywwdltd@mcsnet.ca,true,1185000,1189999,1185209
24180,"MEASURES, CLARK DRILLING",BOX 161,BARRHEAD,AB,CA,T0G 0E0,gwinfo@gov.ab.ca,false,1919000,1919099,1919001
24181,"SPENCE, J.P.",null,null,null,null,null,null,false,null,null,null
24182,MISYK DRILLING,BOX 175,BRUCE,AB,CA,T0B 0R0,gwinfo@gov.ab.ca,false,1530000,1534999,1530006
24183,DICKAU HOWARD F,GENERAL DELIVERY,PONOKA,AB,CA,null,gwinfo@gov.ab.ca,false,2059100,2059199,null
24184,HANSEN PETER E,null,null,null,null,null,null,false,null,null,null
24186,"WAREHIME, JACK DRILLING",GENERAL DELIVERY,BARRHEAD,AB,null,null,gwinfo@gov.ab.ca,false,2090000,2090099,2090001
24189,WAREHIME ROSS D,null,null,null,null,null,null,false,null,null,null
24190,HENNING DRILLING LTD.,null,null,null,null,null,null,false,null,null,null
24192,ROCKY MOUNTAIN DRILLING CO.,null,null,null,null,null,null,false,null,null,null
24193,AQUARIUS EXPLORATION LTD.,null,null,null,null,null,null,false,null,null,null
24194,MORRILL'S WATER WELL DRILLING LTD.,"SITE 422, BOX 2, COMP. 3, RR 2",DRAYTON VALLEY,AB,CA,T7A 2A2,gwinfo@gov.ab.ca,true,1545000,1549999,1546350
24195,RICHMOND WW DRLG,null,null,null,null,null,null,false,null,null,null
24196,BRADSHAW DM & SONS,null,null,null,null,null,null,false,null,null,null
24197,CHINN JULIAN S,null,null,null,null,null,null,false,null,null,null
24198,JIMS DRLG,null,null,null,null,null,null,false,null,null,null
24199,BARNARD W T,null,null,null,null,null,null,false,null,null,null
24200,DOWNEY JAMES R,null,null,null,null,null,null,false,null,null,null
24201,ELK POINT DRILLING CORP.,BOX 3790,SPRUCE GROVE,ALBERTA,CANADA,T7X 3B1,trinidy@elkpointdrilling.com,true,1270000,1274999,1270649
24202,"FORESTER, AUGUST R.",null,null,null,null,null,null,false,null,null,null
24203,HOSTYN DRILLING CO. LTD.,null,null,null,null,null,null,false,null,null,null
24204,SEISFORM DRLG LTD,null,null,null,null,null,null,false,null,null,null
24207,MEDICINE VALLEY WATER WELLS,RR 3,ECKVILLE,AB,CA,T0M 0X0,gwinfo@gov.ab.ca,false,1510000,1514999,1510032
24208,MOOSE DRILLING LTD.,null,null,null,null,null,null,false,null,null,null
24209,WHILLANS JERALD,null,null,null,null,null,null,false,null,null,null
24211,GOODISON WATER WELL DRILLING,null,null,null,null,null,null,false,null,null,null
24212,"LARSGARD, GEORGE",null,null,null,null,null,null,false,null,null,null
24213,PRIER HERBERT A,null,null,null,null,null,null,false,null,null,null
24214,SATELLITE DRILLING LTD.,null,null,null,null,null,null,false,null,null,null
24215,TERRY'S WATER WELLS (1980) LTD.,BOX 7447,EDSON,AB,CA,T7E 1W6,gwinfo@gov.ab.ca,false,2059700,2059799,2059711
24216,WATKINS SANFORD,null,null,null,null,null,null,false,null,null,null
24218,IRMC WATER WELL SERVICE & SUPPLY CO. LTD.,null,null,null,null,null,null,false,null,null,null
24219,MCISAAC GARRY N,null,null,null,null,null,null,false,null,null,null
24220,ROBSCO DRLG,null,null,null,null,null,null,false,null,null,null
24221,"MILLER, STANLEY",9015 - 94 ST,EDMONTON,AB,CA,T6C 3V3,gwinfo@gov.ab.ca,false,1525000,1529999,null
24222,R&D WW BORING,null,null,null,null,null,null,true,10066000,10070999,10066019
24223,RUBIK JOHN,null,null,null,null,null,null,false,null,null,null
24224,DOUBLE S DRILLING,null,null,null,null,null,null,false,null,null,null
24225,"SCOTT, H.A. DRILLING",BOX 101,TOMAHAWK,AB,CA,null,gwinfo@gov.ab.ca,false,2060200,2060299,2060200
24226,"GERRITSEN, PETER WATER WELL DRILLING",null,null,null,null,null,null,false,null,null,null
24227,M&M DRILLING CO. LTD.,"BOX 1, SITE 22, RR 2",STRATHMORE,AB,CA,T1P 1K5,murraywh@mmdrilling.ca,true,1475000,1479999,1477040
24228,BUFFALO LAKE DRILLING,BOX 654,PEACE RIVER,AB,CA,null,gwinfo@gov.ab.ca,false,2098150,2098199,2098157
24229,KALICUM FRED V,null,null,null,null,null,null,false,null,null,null
24230,LADCO EXPLORATION CO. LTD.,null,null,null,null,null,null,false,null,null,null
24231,B&W LAKEVOLD DRILLING,null,null,null,null,null,null,false,null,null,null
24232,PETERSON DRILLING (1977),BOX 101,COLINTON,AB,CA,null,GWINFO@GOV.AB.CA,false,1935900,1935999,1935901
24233,RAFFA DRLG,null,null,null,null,null,null,false,null,null,null
24234,SUCHY STEVE,BOX 265,HOLDEN,AB,CA,null,gwinfo@gov.ab.ca,false,2059900,2059999,2059900
24236,TAP WW DRLG,null,null,null,null,null,null,false,null,null,null
24237,PEDERSEN PEDER,null,null,null,null,null,null,false,null,null,null
24238,HI-RATE DRILLING 1985 LTD.,BOX 1324,STETTLER,AB,CA,T0C 2L0,GWINFO@GOV.AB.CA,false,1365000,1369999,1365022
24239,TIZZARD DRILLING LTD.,BOX 7894,BONNYVILLE,AB,CA,T9N 2J2,gwinfo@gov.ab.ca,false,1745000,1749999,1745047
24240,LIN MURRAY DRILLING,null,null,null,null,null,null,false,null,null,null
24241,BIG IRON DRILLING LTD.,9336 - 37 AVENUE,EDMONTON,AB,CA,T6E 5K3,bigiron@bigirondrilling.com,true,1130000,1134999,1131497
24242,"MJOLSNESS, J.",null,null,null,null,null,null,false,null,null,null
24243,SCHMIDT DRILLING LTD.,"RR 2, SITE 16, BOX 16",PONOKA,ALBERTA,CANADA,T4J 1R2,gwinfo@gov.ab.ca,true,1670000,1674999,1670271
24244,KC DRILLING (LEDUC),null,null,null,null,null,null,false,null,null,null
24245,MORTENSEN HARRY,null,null,null,null,null,null,false,null,null,null
24246,B&W DRLG,null,null,null,null,null,null,false,null,null,null
24247,MCAULEY DRILLING CO. LTD.,5930 96 STREET,EDMONTON,AB,null,null,gwinfo@gov.ab.ca,true,2098000,2098010,2098010
24248,BENGTSON CODY,null,null,null,null,null,null,false,null,null,null
24249,OTTO SCHADECK DRILLING,BOX 186,TOMAHAWK,AB,CA,T0E 2H0,gwinfo@gov.ab.ca,false,1984800,1984899,null
24250,PARSONS DRLG&PUMPING,null,null,null,null,null,null,false,null,null,null
24251,GORDON'S DRILLING LTD.,RR #2,LEDUC,AB,CA,T9E 2X2,GGDRILL@LIVE.COM,true,1320000,1324999,1320322
24252,W. CHAPPELL DRILLING,"BOX 8, SITE 503, RR 5",STONY PLAIN,AB,CA,T7Z 1X5,gwinfo@gov.ab.ca,false,1850400,1850499,1850400
24253,"TINDALL, W. WATER WELLS",null,null,null,null,null,null,false,null,null,null
24254,ALL RITE DRILLING LTD.,7819 - 50 AVENUE,RED DEER,AB,AB,null,gwinfo@gov.ab.ca,true,2059200,2059299,2059205
24255,COMFORT DRLG,null,null,null,null,null,null,false,null,null,null
24256,TRANS PROVINCIAL DRILLING LTD.,BOX 758,CLARESHOLM,AB,CA,T0L 0T0,gwinfo@gov.ab.ca,true,1765000,1769999,1765014
24260,"PLATZ, A. WELL DRILLING",null,null,null,null,null,null,false,null,null,null
24261,TYNDALL DRLG HOWARD,null,null,null,null,null,null,false,null,null,null
24262,"HILLER, ERNEST (JACK)",BOX 58,HAY LAKES,AB,CA,T0B 2W0,GWINFO@GOV.AB.CA,false,1360000,1364999,null
24263,VANDRIESTEN WM,null,null,null,null,null,null,false,null,null,null
24264,FLINN DRILLING LTD.,GENERAL DELIVERY,LACOMBE,AB,CA,null,gwinfo@gov.ab.ca,false,2057900,2057999,2057902
24265,HOVIS ERNEST R,null,null,null,null,null,null,false,null,null,null
24266,"JAMES, WILLARD",null,null,null,null,null,null,false,null,null,null
24267,SANDO DRILLING LTD.,null,null,null,null,null,null,false,null,null,null
24268,SOUTHERN ALTA,null,null,null,null,null,null,false,null,null,null
24269,TAKS & SONS DRILLING LTD.,BOX 552,CROSSFIELD,AB,CA,T0M 0S0,gwinfo@gov.ab.ca,true,1725000,1729999,1725073
24270,ERICKSON DRILLING,null,null,null,null,null,null,false,null,null,null
24271,BECKER DRILLS,null,null,null,null,null,null,false,null,null,null
24272,BIG COUNTRY DRILLING LTD.,null,null,null,null,null,null,false,null,null,null
24273,PAPLEY DRILLING LTD.,RR 2,LEDUC,AB,CA,T9E 2X2,ljacks@xplornet.com,true,1575000,1579999,1577242
24274,SHANK DAVE & SONS,null,null,null,null,null,null,false,null,null,null
24275,KALIN DAVE & SON,null,null,null,null,null,null,false,null,null,null
24276,MOUNTAIN HILL DRILLING,BOX 114,BASHAW,AB,CA,T0B 0H0,gwinfo@gov.ab.ca,false,1550000,1554999,1550015
24277,GROVE DRILLING ENTERPRISES (1980) LTD.,null,null,null,null,null,null,false,null,null,null
24278,SUNSHINE DRILLING LTD.,BOX 261,SANGUDO,AB,CA,T0E 2A0,gwinfo@gov.ab.ca,false,1720000,1724999,1720085
24279,EDELMAN DRLG,null,null,null,null,null,null,false,null,null,null
24280,PANKY'S CONSOLIDATED LTD.,P.O. BOX 5344,DRAYTON VALLEY,AB,CA,T0E 0M0,loispankewicz@gmail.com,true,1570000,1574999,1570050
24281,GAVOL JOE,null,null,null,null,null,null,false,null,null,null
24282,SERVOLD & SONS DRILLING,133 SASKATCHEWAN AVE,DEVON,AB,CA,T9G 1C9,gwinfo@gov.ab.ca,true,1685000,1689999,1685033
24283,DEANS WW DRLG,null,null,null,null,null,null,false,null,null,null
24284,"ROBERT, A. WATER WELL DRILLING LTD.",null,null,null,null,null,null,false,null,null,null
24285,TURNER VALLEY WW,null,null,null,null,null,null,false,null,null,null
24286,JAMES & SON,null,null,null,null,null,null,false,null,null,null
24287,WARNER'S WATER SERVICE,null,null,null,null,null,null,false,null,null,null
24288,DOERING DRILLING LTD.,BOX 4028,OLDS,AB,CA,T4H 1P6,GWINFO@GOV.AB.CA,false,1245000,1249999,1245342
24289,PARADIS BROS WW,null,null,null,null,null,null,false,null,null,null
24290,L&C DRLG,null,null,null,null,null,null,false,null,null,null
24291,GRANT COMFORT ENTERPRISES LTD.,BOX 463,THORHILD,AB,CA,T0A 3J0,GWINFO@GOV.AB.CA,false,1325000,1329999,1325021
24292,SHERWOOD PARK,null,null,null,null,null,null,false,null,null,null
24293,MCGINNIS ROBERT,null,null,null,null,null,null,false,null,null,null
24294,"HENLINE, GEORGE",null,null,null,null,null,null,false,null,null,null
24296,"FAWCETT, CHARLES",null,null,null,null,null,null,false,null,null,null
24297,KRIEGER DRILLING LTD.,RR 6,CALGARY,AB,CA,T2M 4L5,gwinfo@gov.ab.ca,true,1904300,1904399,1904303
24298,ROCKNEY NORMAN A,null,null,null,null,null,null,false,null,null,null
24299,BROWN HARRY,null,null,null,null,null,null,false,null,null,null
24301,K&M WW DRLG,null,null,null,null,null,null,false,null,null,null
24302,LARSEN CALVIN,null,null,null,null,null,null,false,null,null,null
24303,QUINLAN J THOMAS,null,null,null,null,null,null,false,null,null,null
24304,"DANIELLS, BRUCE K.",null,null,null,null,null,null,false,null,null,null
24305,KENS DRLG,null,null,null,null,null,null,false,null,null,null
24306,ANDERSON DRILLING CO. LTD.,null,null,null,null,null,null,false,null,null,null
